"id_reporte","id_servicio","id_tipo_servicio","reporte","calle","numero","id_colonia","codigo_postal","latitud","longitud","prioridad","status","creado"
"41324","3","12","ciudadano solicita el rastreo de las calles ubicada (aqui se requiere de nivelacion) en calle cerro de la bufa entre prolongacion alvaro obregon y prolongacion blvd. maquio clouthier y solo rastreo de la calle mina valenciana entre las mismas paralelas, en la col. 22 de diciembre.","mina valenciana pte.","507",NULL,"80199","24.7568534","-107.38781289999997","NORMAL","ASIGNADO","2017-01-05 11:02:12"
"41325","1","2","ciudadano reporta 1 lampara apagada por la calle cima de makalu y monte chuchil col alturasl del sur","monte chuchil","4871",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 11:22:55"
"41326","1","2","ciudadana reporta 3 lamparas apagadas por la calle valle verde entre valle del nogal y valle de la busqueda frac valle alto","valle verde","4884",NULL,"80050","24.8079413","-107.46215799999999","NORMAL","ASIGNADO","2017-01-05 11:27:02"
"41327","1","2","ciudadana reporta 1 lampara que prende y apaga por la calle plan de ayala frente al 3816 entre manuel estrada y fray bernardo col revolucion","plan de ayala","3816",NULL,"80248","24.7886377","-107.3560329","NORMAL","ASIGNADO","2017-01-05 11:31:44"
"41328","1","2","ciudadano reporta 1 lampara apagada por la calle santa carolina entre san eleodoro y san prospero num 2738 jardines de santa fe","santa carolina","2738",NULL,,"24.8489386","-107.42648659999998","NORMAL","ASIGNADO","2017-01-05 11:49:17"
"41329","1","2","ciudadana reporta una lampara apagada por la calle reio lerma entre las calles mutialismo y rio nazas, col. los pinos","rio lerma",,NULL,"80","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 11:57:44"
"41330","8","36","se reporta a persona con construccion el cual esta arrojando escombro de la misma, obstruyendo salida de aguas pluviales de la col. 22 de diciembre con salida hacia colonia los huizaches, ocasionando molestia y preocupacion en vecinos por futuras inundaciones, ubicado en calle mina tayoltita esq. con ampliacion obregon (negocio de mariscos) nota: se anexan fotos de construccion y obstrupcion de tubo).","mina tayoltita esq. con apliacion av. alvaro obregon.",,NULL,"80199","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 11:58:08"
"41331","1","2","ciuddana reporta una lampara apagada por la calle revolucion de ayutla esquina con av. ejercito nacional,  nota: el carro de la basura lo daño poquito, col. emiliano zapata","revolución de ayutla","2075",NULL,"80260","24.7878628","-107.3679755","NORMAL","ASIGNADO","2017-01-05 12:07:33"
"41332","3","19","ciudadana solicita el retiro de material de arrastre por lluvias (arena) ya encostalada y suelta por la calle gabino barrera y esquina con hidalgo a un lado del canal col aurora","gabino barrera","1364",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 12:14:37"
"41333","1","2","ciudadana reporta cinco lamparas apagadas, ubicadas en tres en calle arco bizantino entre villa antigua y villa dorada y dos en villa dorada entre las mismas paralelas, en el fracc. los portales.","arco bizantino","3560",NULL,"80180","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 12:39:27"
"41334","1","2","ciudadano reporta una lampara apagada por la calle los sauces esquina acon la calle pantera, col. renato vega amador","los sauces","273",NULL,,"24.838006","-107.3974154","NORMAL","ASIGNADO","2017-01-05 13:07:46"
"41335","8","36","ciudadano reporta un taller mecanico clandestino el cual tiene carros estacionados en la via publica(aqrea verde) que tienen semanas ahi esto por la calle privada interior 4 y circuito interor 2 col privada la estancia 3",,,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 13:35:00"
"41336","8","36","se reporta a persona que se instalan con venta de verduras obstruyendo el paso peatonal en banqueta con jabas y mas con horario de 9 a 7 pm, ocasionando molestia en transeuntes en ocasiones personas con capacidades especiales y vecinos, ubicado en calle edo. de tabasco esq. con av. el dorado, en la col. las quintas.","edo. de tabasco",,NULL,"80060","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-05 13:36:20"
"41337","1","2","ciudadano reporta   una lampara apagada por la calle los mangos poste 401,  contra esquina de la escuela primaria, 8nota le falta la forja a la lampara), en la comunidad  los naranjos","los mangos","poste 401",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 08:52:10"
"41338","1","2","ciudadana reporta cuatro lamparas apagadas, ubicadas en calle sierra de totolongo entre las calles de los peninos y de lo himalayas, en el fracc. villa bonita.","sierra totolongo","224",NULL,"80199","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 08:53:36"
"41339","1","1","ciudadano solicita la instalacion de una lampara  en el poste de la comision federal ubicado por la calle la toronja,  y la calle principal, contra esquina de la escuela primaria, en la comunidad ejido los naranjos, alcaldia central.","la taoronja",,NULL,,"24.8134685","-107.36319430000003","NORMAL","ASIGNADO","2017-01-06 08:58:33"
"41340","1","2","ciudadano reporta una lampara que dura 3 hora prendida y se apaga y ya no prende, ubicada en blvd. azares esq. con calle nardo, en el fracc. bugambilias.","blvd. azares","3552",NULL,"80145","24.7687238","-107.45352459999998","NORMAL","ASIGNADO","2017-01-06 09:13:26"
"41341","1","2","ciudadana reporta  tres lamparas apagadas por el blvd. agricultores entre las calles fray bernardo de sagu y jesus ureta, col. san juan","blvd. agricultores","612",NULL,"80240","24.8260533","-107.39748600000001","NORMAL","ASIGNADO","2017-01-06 09:23:35"
"41342","1","2","ciudadano sector apagado, ubicado en andador articulo 83 entre las calles articulos 110 y 112, en la col. inf. barrancos iii.","andador articulo 83","5139",NULL,"80184","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 09:29:59"
"41343","1","2","ciudadana reporta sector apagado, ubicado en calle de los himalayas entre calle de los peninos topando con el canal y entrada a las privadas, en el fracc. villa bonita.","sierra totolongo","224",NULL,"80199","24.7533688","-107.38247810000001","NORMAL","ASIGNADO","2017-01-06 09:40:10"
"41344","1","2","ciudadana dos lamparas apagadas ubicadas en calle cuarta entre las calles quinta y tercera, en la col. jesus valdez aldana.","cuarta","5573",NULL,"80017","24.8537622","-107.37959430000001","NORMAL","ASIGNADO","2017-01-06 10:02:20"
"41345","1","2","ciudadana reporta dos lamparas una apagada y una que prende y apaga (solicita cambio de focos por mas intensidad), ubicadas en calle helio entre universo y galaxia, en la col. villas del sol.","helio","1813",NULL,"80015","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 10:12:14"
"41346","2","6","Solicita la ciudadana que el camión recolector pase por su calle, ya que si pasa por las de mas calle de la colonia.","cerro venecia","3186",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 10:14:58"
"41347","1","2","ciudadana reporta dos lamparas apagadas, ubicadas en calle fujiyama entre las calles andes y alpes, en el fracc. montesierra.","fujiyama","2042",NULL,"80017","24.8542601","-107.37921979999999","NORMAL","ASIGNADO","2017-01-06 10:20:01"
"41348","2","6","LA CIUDADANA REPORTA QUE PASA EL CAMION RECOLECTOR Y NO SE LLEVA LA BASURA DE SU DOMICILIO NADA MAS.","DIF, CASI ESQUINA CON ISSSTE","1211",NULL,,"24.8318062","-107.40683760000002","NORMAL","ASIGNADO","2017-01-06 10:34:18"
"41349","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL RECOLECTOR POR SU DOMICILIO","LOLA BELTRAN","376",NULL,,"24.7706018","-107.39213440000003","NORMAL","ASIGNADO","2017-01-06 10:36:25"
"41350","2","6","LA CIUDADANA REPORTA QUE HACE UNA SEMANA QUE NO PASA EL CAMION RECOLECTOR POR SU DOMICILIO.","OTOMIS","2287",NULL,,"24.7823031","-107.4287195","NORMAL","ASIGNADO","2017-01-06 10:38:17"
"41351","1","2","ciudadana reporta lamparas amapagadas en las calles mision de carmelo, mision de sonoma, mision de purisima, entre las calles manuel paino y mision de arispoe, fracc. capistrano residencia.","manuel paino","2458",NULL,"80194","24.8096027","-107.36495009999999","NORMAL","ASIGNADO","2017-01-06 11:03:32"
"41352","9","39","se reporta boyager color tinto placas vmy 4393, abandonada desde hace mas de tres meses, ubicada calle bilbao entre blvd. valencia y calle jaca (area perimetral de parque), en el fracc. residencial valencia.","blvd. valencia",,NULL,"80058","24.8667952","-107.38796860000002","NORMAL","ASIGNADO","2017-01-06 11:07:36"
"41353","1","2","ciudadano reporta dos lamparas apagadas spor la calle curato menguante entre las calles circulo del dos y calle dos, col. agustina ramirez","cuarto menguante","3130",NULL,,"24.8313093","-107.42210269999998","NORMAL","ASIGNADO","2017-01-06 11:08:03"
"41354","1","2","ciudadana reporta dos  lamparas  apagadas, por la calle isabel de tovar entre las calles diego fernandez de proano y pedro de montoya, col. san rafael.","isabel de tovar","5052",NULL,"80150","24.7717676","-107.4378855","NORMAL","ASIGNADO","2017-01-06 11:22:23"
"41355","7","32","ciudadana solicita la limpieza general de camellon, ubicado en carretera internacional nte. (frente a la antigua feria ganadera), en la col. inf. humaya.      nota: se hace mencion de reporta no.34561 de fecha 9/09/2016 que hasta la fecha no ha sido atendido.","carretera internacional","3008",NULL,"80020","24.8237309","-107.4136699","NORMAL","ASIGNADO","2017-01-06 11:22:44"
"41356","1","2","ciudadano reporta una lampara apagada ( checar lampara ya que se baja la intensidad de alumbrado) ubicada a un lado del no.65,  en av. cuauhtemoc entre francisco villa y carretera a sanalona, en la col. las vegas.","av. cuauhtemoc sur","65",NULL,"80090","24.8049117","-107.38109050000003","NORMAL","ASIGNADO","2017-01-06 11:30:18"
"41357","7","33","caiudadana soklicita el despeje de luminarias ya que cubre la visibilidad de las mismoa, por la calle isabel de tovar entre las calle diego fernandez de proano y pedro de montoya, col. san rafael","isabel de tovar","5052",NULL,"80150","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 11:38:00"
"41358","2","6","SOLICITA QUE PASE EL CAMION RECOLECTOR YA QUE TIENE VARIO TIEMPO QUE NO SE LA RETIRAN, URGE QUE SE LA RETIREN POR QUE ES UN CENTRO DE ATENCION DE NIÑOS (CENDI #1)","BLVD. PEDRO INFANTE","220",NULL,,"24.769936","-107.39142090000001","NORMAL","ASIGNADO","2017-01-06 11:57:46"
"41359","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMION RECOLECTOR POR SU DOMICILIO Y HAY MUCHA BASURA REGADA EN TODA LA COLONIA.","JOAQUIN ARCADIO PAGAZA","3286",NULL,,"24.769936","-107.39142090000001","NORMAL","ASIGNADO","2017-01-06 12:01:21"
"41360","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMION RECOLECTOR POR SU DOMICILIO.","SEGUNDA (COLONIA LABERINTO)","13",NULL,,"24.7704377","-107.36723540000003","NORMAL","ASIGNADO","2017-01-06 12:04:44"
"41361","2","6","LA CIUDADANA REPORTA QUE EL CAMION RECOLECTOR PASO UNA SOLA VEZ EN LA SEMANA Y HAY MUCHA BASURA POR TODA LA COLONIA.","MINA MAGISTRAL ENTRE 21 DE MARZO Y RUIZ CORTINEZ","1787",NULL,,"24.7608376","-107.38064989999998","NORMAL","ASIGNADO","2017-01-06 12:07:15"
"41362","1","2","sector apagado","calle lirios en el bvld navidad","3713",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 12:28:08"
"41363","1","2","ciudadana reporta dos  sectores apagados,  por la calle miguel hidalgo, entre las calles domingo rubí y g, y tambien por la donato guerra  entre angel flores e hidalgo,  robles, col. centro","miguel hidalgo",,NULL,"80200","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 13:03:16"
"41364","1","2","ciudadano reporta dos lamparas apagadas, ubicadas una en calle acceso zafiro esq. con blvd. diamante y la otra entre prolongacion zafiro esq. acceso del zafiro, en la col. stase.","zafiro","1362",NULL,"80020","24.824474","-107.40491750000001","URGENTE","ASIGNADO","2017-01-06 13:16:33"
"41365","1","2","ciudadana reporta  dos lamparas apagadas, por la calle sindicalismo entre las calles dunas y empaques, col. inf. barrancos cuatro.","sindicalismo","4824-a",NULL,"80184","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 13:30:01"
"41366","1","2","ciudadana reporta una lampara apagada en poste no.511, ubicada en calle segunda esq. con av. rey baltazar, en la col. lomas de rodriguera.","segunda","7628",NULL,"80019","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 13:32:52"
"41367","1","2","ciudadana reporta una lampara apagada, ubicada en calle san martin entre las calles paraiso y melesio cuen, en la col. ampliacion san benito.","san martin","P-72",NULL,"80246","24.8469502","-107.4263689","NORMAL","ASIGNADO","2017-01-06 14:00:52"
"41368","1","2","ciudadano reporta lamparas apagadas por la calle los angeles,  entre las calles san isidro y san antonio, fracc. country del rio","los angeles","2600",NULL,"80050","24.8033187","-107.43997709999996","NORMAL","ASIGNADO","2017-01-06 14:10:18"
"41369","8","36","ciudadano reporta al sr escalante salazar jose alfredo por tener salida a la calle de aguas con eses de perros, lo cual afecta a los vecinos en su salud. dicho sr tiene su domicilio por la calle prof. jesus N. Baez num 5859 , entre hacienda del valle y gral. cruz galvez frac hacienda del valle",,,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 14:18:44"
"41370","1","2","ciudadana reporta una lampara apagada, ubicada en calle thomas alva edison entre flores magon y 30 de septiembre, en la col. melchor ocampo.","thomas alva edison","137",NULL,"80230","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-06 14:19:13"
"41371","1","2","ciudadana reporta una  lampara apagada por el blvd. constitucion entre las calles aquiles sedan y aldama, col. miguel aleman","blvd. constitucion","553 ote.",NULL,"80200","24.7993791","-107.39127589999998","NORMAL","ASIGNADO","2017-01-06 14:30:35"
"41372","8","36","se reporta un negocio de venta de tortillas de harina y de comida  la cual tienen mesas y sillas en la via publica obstruyendo el paso peatonal, tambien lavan y los desperdicios de aguas  negras  van  a la calle ocasionando un mal olor insoportable e inconformidad en todos los vecinos, ubicado por la av. patria esquina con la calle manuel lombardini, col. lázaro cárdenas","av. patria",,NULL,,"24.7720967","-107.3724181","NORMAL","ASIGNADO","2017-01-06 14:41:25"
"41373","1","2","ciudadana reporta tres lamparas apagadas por la calle agustín verdugo entre las calles ponce de león y manuel romero, y también por la calle ponce de leon entre las calles av. alvaro obregon y agustín verdugo, col. gabriel leyva.","agustin verdugo","1235",NULL,"80030","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-09 08:33:52"
"41374","1","2","ciudadano reporta lamparas  apagadas por la calle abetos,  entre las calles sauces y guayabos, y también por el blvd. sabinos entre las mismas calles, col. la campiña.","abetos",,NULL,"80060","24.8099004","-107.35986500000001","NORMAL","ASIGNADO","2017-01-09 08:39:48"
"41375","8","36","se reporta un domicilio quien hacaen trgabajo de carroceria,  en la via publica  y cubre las entradas de las cocheras de los domicilio de los vecinos, ocasionando inconformidad en todos los vecinos,  ya que también  los trabajadores les groserías a las muchachas que pasean por ahí, por la calle miguel barragán # 140, entre las calles 21 de marzo y benjamín hill, col. lázaro cárdenas.","miguel barragan","110",NULL,,"24.7703645","-107.37807409999999","NORMAL","ASIGNADO","2017-01-09 08:47:45"
